origin_id;origin_hospital;origin_bairro;destination_id;destination_hospital;destination_bairro;distance_meters;distance_km;duration_seconds;duration_minutes;status;error_message
56;HOSP MUN SOROCABANA;VILA ROMANA;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;13990;13.99;1455;24.26;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;11300;11.3;1224;20.42;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;41330;41.33;2380;39.67;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;38570;38.57;2322;38.71;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;29310;29.31;2546;42.45;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;15350;15.35;1067;17.8;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;13090;13.09;1305;21.76;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;12220;12.22;1292;21.54;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;6920;6.92;770;12.84;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;8830;8.83;997;16.62;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;7250;7.25;756;12.61;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;46520;46.52;2901;48.35;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;16530;16.53;1259;21.0;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;34740;34.74;2066;34.44;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;25720;25.72;1906;31.78;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;21280;21.28;1927;32.12;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;11720;11.72;1049;17.48;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;27280;27.28;2113;35.23;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;24920;24.92;2011;33.53;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;20530;20.53;1535;25.6;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;18030;18.03;1299;21.67;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;20570;20.57;1687;28.13;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;30850;30.85;2354;39.25;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;5060;5.06;511;8.53;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;10860;10.86;1174;19.58;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;19690;19.69;1552;25.87;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;11510;11.51;1055;17.59;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;19000;19.0;1322;22.04;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;50;CENTRO MEDICO PMESP;TREMEMBE;16430;16.43;1536;25.61;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;37730;37.73;2956;49.27;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;17510;17.51;1417;23.62;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;6360;6.36;681;11.36;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;56;HOSP MUN SOROCABANA;VILA ROMANA;0;0.0;0;0.0;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;18490;18.49;1662;27.71;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;29450;29.45;2561;42.68;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;42520;42.52;3430;57.18;ok;
56;HOSP MUN SOROCABANA;VILA ROMANA;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;3420;3.42;439;7.33;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;12690;12.69;1278;21.31;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;28440;28.44;2059;34.33;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;13590;13.59;1265;21.09;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;14510;14.51;1513;25.23;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;7640;7.64;769;12.82;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;8790;8.79;912;15.21;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;5910;5.91;642;10.71;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;10680;10.68;1193;19.89;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;11090;11.09;1183;19.72;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;20020;20.02;1634;27.25;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;18040;18.04;1725;28.76;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;28630;28.63;2086;34.77;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;15700;15.7;1700;28.35;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;29070;29.07;2612;43.54;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;11700;11.7;1273;21.22;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;21280;21.28;2145;35.76;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;48820;48.82;3297;54.96;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;33690;33.69;3213;53.55;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;13390;13.39;1146;19.11;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;19460;19.46;1883;31.38;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;8620;8.62;860;14.34;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;13370;13.37;1381;23.03;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;15890;15.89;1546;25.77;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;12150;12.15;1265;21.09;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;29820;29.82;2158;35.98;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;40000;40.0;3569;59.49;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;21380;21.38;2086;34.78;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;42220;42.22;2983;49.73;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;25470;25.47;2677;44.63;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;2800;2.8;264;4.41;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;32900;32.9;2352;39.21;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;34760;34.76;3030;50.51;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;21460;21.46;2245;37.43;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;14320;14.32;1556;25.95;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;18450;18.45;1773;29.56;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;6700;6.7;606;10.11;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;25390;25.39;2267;37.79;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;26240;26.24;1814;30.25;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;11930;11.93;1241;20.69;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;13380;13.38;1209;20.15;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;18820;18.82;1868;31.15;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;26490;26.49;2239;37.33;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;50;CENTRO MEDICO PMESP;TREMEMBE;23870;23.87;2432;40.54;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;36740;36.74;3272;54.55;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;11200;11.2;1074;17.9;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;13690;13.69;1441;24.02;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;56;HOSP MUN SOROCABANA;VILA ROMANA;17540;17.54;1641;27.36;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;0;0.0;0;0.0;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;12240;12.24;1331;22.19;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;25310;25.31;2200;36.68;ok;
57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;16920;16.92;1388;23.14;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;24500;24.5;2222;37.04;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;38910;38.91;2824;47.07;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;15750;15.75;1607;26.78;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;26610;26.61;2290;38.18;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;18270;18.27;1898;31.65;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;3500;3.5;458;7.64;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;8200;8.2;1038;17.32;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;22510;22.51;2532;42.21;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;20660;20.66;2047;34.12;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;30500;30.5;2399;39.99;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;28520;28.52;2490;41.51;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;39110;39.11;2850;47.51;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;27530;27.53;3039;50.67;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;35600;35.6;3497;58.29;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;23530;23.53;2556;42.61;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;46220;46.22;3265;54.42;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;74210;74.21;4333;72.23;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;43210;43.21;4240;70.68;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;19130;19.13;1970;32.84;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;48230;48.23;3021;50.36;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;20120;20.12;2103;35.06;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;24640;24.64;2620;43.68;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;28950;28.95;2597;43.29;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;25890;25.89;2384;39.74;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;40300;40.3;2923;48.73;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;46520;46.52;4454;74.24;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;49410;49.41;3213;53.56;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;67620;67.62;4019;67.0;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;58610;58.61;3860;64.34;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;14200;14.2;1587;26.46;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;43370;43.37;3117;51.95;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;60160;60.16;4067;67.79;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;34170;34.17;3324;55.41;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;26150;26.15;2895;48.26;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;32750;32.75;2982;49.7;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;9650;9.65;1052;17.54;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;31910;31.91;3152;52.54;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;36720;36.72;2579;42.99;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;23430;23.43;2484;41.41;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;15040;15.04;1552;25.88;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;32110;32.11;2997;49.97;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;51880;51.88;3276;54.6;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;50;CENTRO MEDICO PMESP;TREMEMBE;37160;37.16;3561;59.36;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;43260;43.26;4157;69.3;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;14700;14.7;1548;25.8;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;25790;25.79;2218;36.97;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;56;HOSP MUN SOROCABANA;VILA ROMANA;28020;28.02;2406;40.11;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;12130;12.13;1372;22.87;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;0;0.0;0;0.0;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;14410;14.41;1230;20.51;ok;
58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;27390;27.39;2153;35.89;ok;
59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;37860;37.86;3188;53.14;ok;
59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;52280;52.28;3790;63.17;ok;
59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;29110;29.11;2572;42.88;ok;
