origin_id;origin_hospital;origin_bairro;origin_latitude;origin_longitude;destination_id;destination_hospital;destination_bairro;destination_latitude;destination_longitude;distance_meters;distance_km;duration_seconds;duration_minutes;status;error_message
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;-23.4934229;-46.7008274;20440;20.44;1452;24.21;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;-23.5673424;-46.639071;10280;10.28;1237;20.62;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;-23.6490957;-46.7490028;10800;10.8;1016;16.94;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;-23.5085713;-46.6201015;15380;15.38;1672;27.87;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;-23.522085;-46.5617446;23050;23.05;2043;34.06;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;50;CENTRO MEDICO PMESP;TREMEMBE;-23.4690239;-46.6188727;20430;20.43;2235;37.26;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;-23.5833632;-46.4092773;41780;41.78;3676;61.28;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;-23.6322694;-46.7351129;7850;7.85;860;14.35;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;-23.5561305;-46.6681716;7700;7.7;957;15.96;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;56;HOSP MUN SOROCABANA;VILA ROMANA;-23.5238763;-46.7013591;10520;10.52;1241;20.7;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;-23.6470652;-46.662824;10580;10.58;1119;18.66;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;-23.7296842;-46.7129995;20560;20.56;2025;33.75;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;-23.8247733;-46.7266429;33630;33.63;2894;48.25;ok;
10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;-23.5375934;-46.7227993;8840;8.84;1005;16.76;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;-23.5573928;-46.6562429;13960;13.96;1440;24.02;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;-23.476544;-46.6980006;18670;18.67;1708;28.48;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;-23.6911689;-46.7517858;26840;26.84;2036;33.95;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;-23.5470783;-46.6812257;13050;13.05;1385;23.09;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;-23.5966175;-46.6539691;17900;17.9;1470;24.51;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;-23.7069613;-46.7021968;28130;28.13;2171;36.2;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;-23.6808407;-46.6783317;27120;27.12;2132;35.54;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;-23.607115;-46.595253;26320;26.32;2315;38.59;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;10280;10.28;1052;17.54;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;0;0.0;0;0.0;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;4019;4.02;529;8.83;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;-23.4869816;-46.7239346;18870;18.87;1735;28.92;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;-23.5930526;-46.5607618;34960;34.96;2501;41.69;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;-23.5947358;-46.4867109;41350;41.35;2935;48.93;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;-23.584203;-46.6116295;22920;22.92;2096;34.95;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;-23.4849783;-46.6314355;25980;25.98;2149;35.83;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;-23.4924231;-46.3889814;53970;53.97;3218;53.64;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;-23.5321357;-46.4472128;51210;51.21;3161;52.68;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;-23.691152;-46.5848155;32600;32.6;2607;43.46;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;-23.5359031;-46.5887061;27990;27.99;1906;31.77;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;-23.5966194;-46.6358133;19530;19.53;1664;27.75;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;-23.5696701;-46.6134492;22790;22.79;2048;34.15;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;-23.5343002;-46.6437496;16520;16.52;1753;29.23;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;-23.56022;-46.6469982;15820;15.82;1652;27.55;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;-23.4802096;-46.6709709;20060;20.06;1808;30.14;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;-23.5523813;-46.4053829;59160;59.16;3739;62.32;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;-23.5329502;-46.5664411;29170;29.17;2098;34.97;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;-23.4973179;-46.439865;47380;47.38;2904;48.41;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;-23.5424212;-46.5015398;38360;38.36;2745;45.75;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;-23.6533422;-46.6456764;23420;23.42;1957;32.62;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;-23.4436996;-46.7177512;33540;33.54;1953;32.55;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;-23.499644;-46.4729162;39920;39.92;2951;49.2;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;-23.5875541;-46.5145716;37550;37.55;2850;47.5;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;-23.5717374;-46.590166;25740;25.74;2313;38.55;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;-23.551918;-46.5852143;30670;30.67;2138;35.64;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;-23.6555597;-46.7058596;22710;22.71;1717;28.63;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;-23.611336;-46.493671;43490;43.49;3193;53.22;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;-23.4934229;-46.7008274;16470;16.47;1464;24.4;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;-23.5673424;-46.639071;19600;19.6;1848;30.81;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;-23.6490957;-46.7490028;13280;13.28;1531;25.52;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;-23.5085713;-46.6201015;24150;24.15;1893;31.56;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;-23.522085;-46.5617446;31640;31.64;2160;36.02;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;50;CENTRO MEDICO PMESP;TREMEMBE;-23.4690239;-46.6188727;29200;29.2;2457;40.95;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;51;HOSP MUN CARMEN PRUDENTE;CIDADE TIRADENTES;-23.5833632;-46.4092773;50370;50.37;3794;63.24;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;53;INSTITUTO DE REABILITACAO LUCY MONTORO;VILA ANDRADE;-23.6322694;-46.7351129;10740;10.74;1245;20.75;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;55;INSTITUTO DO CANCER DO ESTADO DE SAO PAULO;CERQUEIRA CESAR;-23.5561305;-46.6681716;12700;12.7;1324;22.07;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;56;HOSP MUN SOROCABANA;VILA ROMANA;-23.5238763;-46.7013591;10240;10.24;1168;19.48;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;57;HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO;VILA MASCOTE;-23.6470652;-46.662824;20620;20.62;1692;28.21;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;58;HOSP MUN CAPELA DO SOCORRO;JARDIM DAS IMBUIAS;-23.7296842;-46.7129995;31580;31.58;2590;43.18;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;59;HOSP MUN JOSANIAS CASTANHA BRAGA;JARDIM ROSCHEL;-23.8247733;-46.7266429;44650;44.65;3460;57.67;ok;
11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;233;HOSP MUN SOROCABANA;ALTO DE PINHEIROS;-23.5375934;-46.7227993;6900;6.9;788;13.14;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;1;HOSPITAL MUNICIPAL SANTA DULCE DOS POBRES;CONSOLACAO;-23.5573928;-46.6562429;10710;10.71;1263;21.05;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;2;HOSPITAL MUNICIPAL BRASILANDIA;JARDIM MARISTELA;-23.476544;-46.6980006;16720;16.72;1597;26.63;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;3;HOSPITAL MUNICIPAL GUARAPIRANGA;RIVIERA PAULISTA;-23.6911689;-46.7517858;23140;23.14;1900;31.68;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;4;INSTITUTO DE INFECTOLOGIA EMILIO RIBAS;SUMARE;-23.5470783;-46.6812257;9800;9.8;1207;20.12;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;5;HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO;IBIRAPUERA;-23.5966175;-46.6539691;14210;14.21;1334;22.24;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;6;HOSPITAL MATERNIDADE INTERLAGOS;JD LEBLON;-23.7069613;-46.7021968;24440;24.44;2035;33.93;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;7;HOSPITAL GERAL DE PEDREIRA;VILA CAMPO GRANDE;-23.6808407;-46.6783317;23430;23.43;1995;33.27;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;8;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;V HELIOPOLIS;-23.607115;-46.595253;22630;22.63;2179;36.32;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;10;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;JARDIM GUEDALA;-23.5929419;-46.7109151;7750;7.75;967;16.12;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;11;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;VILA ANTONIO;-23.5777487;-46.764842;3680;3.68;526;8.77;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;0;0.0;0;0.0;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;13;CAISM PHILIPPE PINEL SAO PAULO;PIRITUBA;-23.4869816;-46.7239346;16920;16.92;1624;27.07;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;14;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;VILA ALPINA;-23.5930526;-46.5607618;33010;33.01;2390;39.84;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;16;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;SAO MATEUS;-23.5947358;-46.4867109;39400;39.4;2824;47.07;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;17;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;IPIRANGA;-23.584203;-46.6116295;17600;17.6;1959;32.66;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;18;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;SANTANA;-23.4849783;-46.6314355;24030;24.03;2038;33.98;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;19;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;ITAIM PAULISTA;-23.4924231;-46.3889814;52030;52.03;3107;51.79;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;20;HOSP MUN PROF DR WALDOMIRO DE PAULA;ITAQUERA;-23.5321357;-46.4472128;49260;49.26;3049;50.83;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;21;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;PARQUE DAS NACOES;-23.691152;-46.5848155;28900;28.9;2471;41.19;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;22;HOSPITAL E MATERNIDADE LEONOR MENDES DE BARROS SAO PAULO;BELENZINHO;-23.5359031;-46.5887061;26040;26.04;1795;29.92;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;23;CENTRO DE REFERENCIA E TREINAMENTO DST AIDS SAO PAULO;VILA MARIANA;-23.5966194;-46.6358133;14210;14.21;1527;25.45;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;24;HOSPITAL MILITAR DE AREA DE SAO PAULO;CAMBUCI;-23.5696701;-46.6134492;17270;17.27;1903;31.72;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;25;CENTRO DE REFERENCIA DA SAUDE DA MULHER;CAMPOS ELISEOS;-23.5343002;-46.6437496;13270;13.27;1576;26.27;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;26;HOSP MUN INFANTIL MENINO JESUS;BELA VISTA;-23.56022;-46.6469982;12560;12.56;1475;24.58;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;28;HOSP MUN MAT ESC DR MARIO DE MORAES A SILVA;VILA NOVA CACHOEIRIN;-23.4802096;-46.6709709;18110;18.11;1697;28.29;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;29;HOSPITAL GERAL JESUS TEIXEIRA DA COSTA GUAIANASES SAO PAULO;JARDIM SAO PAULO;-23.5523813;-46.4053829;57210;57.21;3628;60.47;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;30;HOSP MUN DR CARMINO CARICCHIO;TATUAPE;-23.5329502;-46.5664411;27220;27.22;1986;33.12;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;31;HOSP MUN TIDE SETUBAL;SAO MIGUEL PAULISTA;-23.4973179;-46.439865;45430;45.43;2793;46.56;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;32;HOSP MUN V NHOCUNE ALEXANDRE ZAIO;VILA NHOCUNE;-23.5424212;-46.5015398;36420;36.42;2634;43.9;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;33;HOSP MUN JABAQUARA ARTUR RIBEIRO DE SABOYA;JABAQUARA;-23.6533422;-46.6456764;19720;19.72;1820;30.35;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;34;HOSPITAL KATIA DE SOUZA RODRIGUES TAIPASSP SAO PAULO;PARADA DE TAIPAS;-23.4436996;-46.7177512;21180;21.18;1890;31.51;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;35;HOSP MUN PROFESSOR DOUTOR ALIPIO CORREA NETTO;VILA PARANAGUA;-23.499644;-46.4729162;37970;37.97;2840;47.35;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;36;HOSPITAL MUNICIPAL DR BENEDITO MONTENEGRO;JARDIM IVA;-23.5875541;-46.5145716;35610;35.61;2738;45.65;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;37;HOSP MUN IGNACIO PROENCA DE GOUVEA;PARQUE DA MOOCA;-23.5717374;-46.590166;20210;20.21;2167;36.13;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;38;HOSPITAL INFANTIL CANDIDO FONTOURA SAO PAULO;AGUA RASA;-23.551918;-46.5852143;28730;28.73;2027;33.78;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;40;HOSPITAL REGIONAL SUL SAO PAULO;SANTO AMARO;-23.6555597;-46.7058596;19010;19.01;1581;26.36;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;42;HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO;JARDIM SAPOPEMBA;-23.611336;-46.493671;41540;41.54;3082;51.37;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;43;HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO;JARDIM IRACEMA;-23.4934229;-46.7008274;14530;14.53;1353;22.55;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;46;HOSP DO SERV PUB MUNICIPAL HSPM;LIBERDADE;-23.5673424;-46.639071;14050;14.05;1677;27.96;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;47;HOSP MUN FERNANDO MAURO PIRES DA ROCHA;CAMPO LIMPO;-23.6490957;-46.7490028;18130;18.13;1445;24.1;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;48;CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO;CARANDIRU;-23.5085713;-46.6201015;22210;22.21;1782;29.71;ok;
12;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;BUTANTA;-23.5649058;-46.7409515;49;HOSP MUN VER JOSE STOROPOLLI;PARQUE NOVO MUNDO;-23.522085;-46.5617446;29700;29.7;2049;34.16;ok;
